[SRM] Código da operação,variavel_target,Total do Contrato (Bruto),Nota da Clínica,Capacidade Idade,Capital Endividamento,Serasa Score,Carater Acoes_Judiciais_Cheques_Sustados_e_PIE,Carater Percentual_de_divida_vencida_total,Carater Quantidade_de_restricoes_comerciais,Serasa Quantidade de protestos,VTM Valor total,Taxa de Juros,Total do Contrato (Bruto)/renda utilizada
1276090.0,0,3091.0,2.0,51,15,626.0,0.0,0,0.0,0.0,1862.0,5.0,1.6726190476190477
1277241.0,0,2422.0,2.0,21,0,610.0,0.0,0,0.0,0.0,1454.0,5.0,1.6146666666666667
1276192.0,0,3134.0,0.0,43,2,601.0,0.0,0,0.0,0.0,3944.0,4.0,1.8993939393939394
1286748.0,0,1899.0,2.0,28,18,567.0,0.0,0,0.0,0.0,1270.0,5.0,1.309655172413793
1276180.0,0,2688.0,1.0,51,4,482.0,0.0,0,0.0,0.0,5066.0,5.0,0.9369118159637504
1284301.0,0,2430.0,2.0,20,13,747.0,0.0,0,0.0,0.0,1395.0,5.0,1.6758620689655173
1276450.0,0,10144.0,0.0,58,23,546.0,0.0,0,0.0,0.0,8427.0,4.0,2.1744908896034296
1281377.0,0,3578.0,1.0,58,0,539.0,0.0,0,0.0,0.0,3507.0,5.0,1.7582309582309583
1276526.0,0,4124.0,0.0,50,35,751.0,0.0,0,0.0,0.0,3958.0,4.0,2.4918429003021147
1281628.0,0,2578.0,2.0,48,0,620.0,0.0,0,0.0,0.0,1779.0,5.0,1.61125
1276645.0,0,6844.0,0.0,55,32,898.0,0.0,0,0.0,0.0,7012.0,3.0,3.4254254254254253
1279059.0,0,8884.0,2.0,54,0,550.0,0.0,0,1.0,0.0,6698.0,5.0,2.6718796992481204
1277223.0,0,6477.0,1.0,54,30,895.0,0.0,0,0.0,0.0,3719.0,5.0,3.0153631284916202
1286366.0,0,2769.0,1.0,50,8,620.0,0.0,0,0.0,0.0,1571.0,5.0,1.730625
1280102.0,0,3932.0,1.0,49,0,639.0,0.0,0,0.0,0.0,2218.0,5.0,2.1917502787068006
1277255.0,0,1384.0,0.0,53,29,796.0,0.0,0,0.0,0.0,1697.0,4.0,0.810304449648712
1277349.0,1,3110.0,2.0,39,2,584.0,0.0,7,0.0,0.0,1875.0,5.0,2.0064516129032257
1279003.0,0,5410.0,2.0,37,0,550.0,0.0,0,1.0,0.0,3749.0,5.0,2.5
1279006.0,1,17592.0,2.0,36,0,575.0,0.0,0,0.0,0.0,10000.0,5.0,2.695678823168863
1286897.0,0,2135.0,2.0,23,0,619.0,0.0,0,0.0,0.0,1270.0,5.0,1.4724137931034482
1277864.0,0,13436.0,0.0,59,61,629.0,0.0,0,0.0,0.0,8194.0,4.0,3.328214020312113
1317116.0,0,3280.0,2.0,53,65,648.0,0.0,0,0.0,0.0,3009.0,3.0,2.1161290322580646
1279644.0,1,2239.0,2.0,53,0,608.0,0.0,0,0.0,0.0,3521.0,5.0,1.0154195011337868
1279635.0,0,2153.0,2.0,29,15,784.0,0.0,0,0.0,0.0,2110.0,5.0,1.2532013969732247
1286896.0,1,2882.0,2.0,39,8,535.0,0.0,0,0.0,0.0,1779.0,5.0,1.80125
1280099.0,1,2664.0,2.0,30,15,648.0,0.0,12,0.0,0.0,1688.0,4.0,1.5670588235294118
1280792.0,0,1822.0,1.0,33,15,615.0,0.0,0,0.0,0.0,1512.0,5.0,1.175483870967742
1279158.0,1,6433.0,2.0,56,32,830.0,0.0,0,0.0,0.0,6220.0,5.0,1.923168908819133
1280785.0,0,3749.0,2.0,26,0,615.0,0.0,0,0.0,0.0,2155.0,5.0,2.1422857142857143
1313386.0,0,3701.0,1.0,48,64,825.0,0.0,0,0.0,0.0,2152.0,5.0,2.118488838008014
1279280.0,1,11514.0,2.0,40,4,851.0,0.0,0,0.0,0.0,10000.0,5.0,2.106476399560922
1297832.0,0,2946.0,2.0,59,6,966.0,0.0,0,0.0,0.0,4636.0,5.0,1.4218146718146718
1327552.0,0,2856.0,1.0,32,41,516.0,0.0,0,0.0,0.0,1856.0,5.0,1.859375
1279514.0,0,2751.0,2.0,23,0,478.0,0.0,0,0.0,0.0,1519.0,5.0,1.965
1280790.0,0,4106.0,0.0,58,22,550.0,0.0,0,1.0,0.0,2321.0,5.0,1.831400535236396
1279629.0,0,2747.0,2.0,36,21,688.0,0.0,0,0.0,0.0,1539.0,5.0,1.7463445645263826
1286643.0,0,2310.0,2.0,24,6,613.0,0.0,0,0.0,0.0,1395.0,5.0,1.5931034482758621
1280784.0,1,1544.0,2.0,38,33,480.0,0.0,0,0.0,0.0,1805.0,5.0,1.0293333333333334
1281408.0,0,7246.0,0.0,51,50,841.0,0.0,0,0.0,0.0,4962.0,4.0,2.5758976182012088
1280926.0,0,5334.0,2.0,47,46,725.0,0.0,0,0.0,0.0,8022.0,5.0,1.3490136570561457
1279957.0,1,2707.0,2.0,43,20,818.0,0.0,6,0.0,0.0,3425.0,5.0,1.1898901098901098
1287343.0,0,2426.0,2.0,22,0,631.0,0.0,0,0.0,0.0,1433.0,5.0,1.51625
1280794.0,0,4232.0,0.0,48,82,535.0,0.0,0,1.0,0.0,4080.0,4.0,1.2164415061799367
1281030.0,1,4517.0,1.0,26,9,475.0,0.0,0,0.0,0.0,3172.0,5.0,2.7375757575757578
1283442.0,0,5239.0,1.0,69,51,813.0,0.0,0,0.0,0.0,2902.0,4.0,3.4926666666666666
1281060.0,1,3076.0,2.0,25,22,698.0,0.0,0,0.0,0.0,1805.0,5.0,1.708888888888889
1281372.0,0,4998.0,2.0,47,0,575.0,0.0,0,0.0,0.0,10000.0,5.0,0.7585369555319472
1296710.0,0,2935.0,2.0,55,0,653.0,0.0,0,0.0,0.0,5157.0,5.0,1.0061707233459034
1281417.0,0,3341.0,1.0,56,45,622.0,0.0,0,0.0,0.0,4309.0,5.0,1.039514623522091
1280835.0,0,1340.0,2.0,43,3,659.0,0.0,0,0.0,0.0,1624.0,5.0,0.9054054054054054
1299057.0,0,3359.0,1.0,59,45,669.0,0.0,0,0.0,0.0,3459.0,5.0,1.6719761075161772
1280994.0,0,3475.0,0.0,23,3,579.0,0.0,0,0.0,0.0,3558.0,4.0,2.316666666666667
1281041.0,0,3698.0,1.0,59,4,550.0,0.0,0,1.0,0.0,2124.0,5.0,1.7847490347490347
1282262.0,0,1782.0,2.0,43,0,660.0,0.0,100,0.0,0.0,2472.0,5.0,0.9022784810126582
1281329.0,1,2940.0,1.0,24,58,613.0,0.0,0,0.0,0.0,2410.0,5.0,1.5225271879854998
1281560.0,0,3292.0,2.0,26,0,712.0,0.0,0,0.0,0.0,3745.0,5.0,1.5226641998149861
1281626.0,0,3281.0,2.0,39,57,547.0,0.0,16,0.0,0.0,2225.0,4.0,1.8227777777777778
1287336.0,0,3101.0,1.0,60,0,770.0,0.0,0,0.0,0.0,1791.0,5.0,2.081208053691275
1281607.0,1,3341.0,2.0,45,0,506.0,0.0,0,0.0,0.0,1875.0,5.0,2.1554838709677417
1282307.0,0,6698.0,0.0,62,0,940.0,0.0,0,0.0,0.0,12000.0,4.0,0.4627608124913638
1281618.0,0,1690.0,1.0,52,24,622.0,0.0,0,0.0,0.0,1454.0,5.0,1.1266666666666667
1281579.0,0,11144.0,0.0,42,61,550.0,0.0,0,1.0,1.0,6829.0,4.0,2.558310376492195
1282322.0,0,10351.0,0.0,52,31,843.0,0.0,0,0.0,0.0,6022.0,4.0,4.494572297003908
1281624.0,0,5039.0,0.0,57,0,575.0,0.0,0,0.0,0.0,4464.0,4.0,1.978405967805261
1286716.0,0,9390.0,0.0,65,72,985.0,0.0,0,0.0,0.0,8865.0,3.0,3.124792013311148
1282231.0,0,1749.0,1.0,38,0,487.0,0.0,0,0.0,0.0,1571.0,5.0,1.093125
1314598.0,0,4652.0,2.0,69,6,945.0,0.0,0,0.0,0.0,5966.0,5.0,1.4469673405909798
1281605.0,0,6281.0,0.0,56,14,667.0,0.0,0,0.0,0.0,3815.0,4.0,3.925625
1281599.0,0,6251.0,1.0,54,60,725.0,0.0,5,0.0,0.0,4749.0,5.0,2.3160429788810672
1283106.0,0,3959.0,0.0,21,33,606.0,0.0,0,0.0,0.0,3090.0,5.0,2.730344827586207
1282227.0,0,3084.0,0.0,66,0,627.0,0.0,0,0.0,0.0,12000.0,4.0,0.5134865134865135
1292062.0,0,7001.0,1.0,54,35,1000.0,0.0,0,0.0,0.0,12000.0,3.0,0.5246159610340951
1287819.0,0,2738.0,1.0,57,0,530.0,0.0,0,0.0,0.0,10000.0,5.0,0.41006440017972146
1285695.0,0,2501.0,2.0,65,43,550.0,0.0,3,0.0,0.0,2015.0,4.0,1.5157575757575759
1295750.0,0,1306.0,1.0,23,11,664.0,0.0,0,0.0,0.0,1945.0,5.0,0.81625
1286171.0,0,1963.0,2.0,20,1,683.0,0.0,0,0.0,0.0,1216.0,5.0,1.4021428571428571
1331234.0,0,2876.0,2.0,39,9,488.0,0.0,0,0.0,0.0,1754.0,5.0,1.636881047239613
1291783.0,0,1605.0,2.0,62,0,527.0,0.0,0,1.0,0.0,956.0,5.0,1.106896551724138
1286202.0,1,6101.0,2.0,47,1,497.0,0.0,22,0.0,0.0,10000.0,5.0,0.44695970695970694
1286642.0,0,2174.0,2.0,35,11,704.0,0.0,0,0.0,0.0,3182.0,5.0,1.0220968500235073
1297957.0,0,1896.0,2.0,40,59,981.0,0.0,0,0.0,0.0,7809.0,4.0,0.6418415707515234
1337120.0,1,8191.0,2.0,35,48,804.0,0.0,0,0.0,0.0,7827.0,4.0,3.995609756097561
1282470.0,0,3888.0,1.0,41,10,513.0,0.0,0,0.0,0.0,2331.0,5.0,2.0736
1282344.0,0,2005.0,1.0,32,72,664.0,0.0,0,0.0,0.0,2218.0,5.0,0.5845481049562682
1298110.0,0,1215.0,2.0,29,52,511.0,0.0,0,0.0,0.0,1945.0,5.0,0.759375
1288939.0,1,4968.0,1.0,33,0,725.0,0.0,0,0.0,0.0,3792.0,5.0,2.838857142857143
1286891.0,0,1666.0,1.0,44,0,796.0,0.0,0,0.0,0.0,2015.0,5.0,1.0096969696969698
1282874.0,0,6708.0,2.0,40,0,594.0,0.0,0,0.0,0.0,3807.0,5.0,2.830379746835443
1295785.0,0,966.0,2.0,50,0,671.0,0.0,0,0.0,0.0,3370.0,5.0,0.43086529884032115
1286889.0,1,3879.0,2.0,31,9,823.0,0.0,0,0.0,0.0,2460.0,5.0,1.9720386375190646
1295232.0,1,1659.0,1.0,39,9,550.0,0.0,0,0.0,0.0,3480.0,5.0,0.718492854049372
1286865.0,0,5424.0,2.0,27,0,648.0,0.0,0,0.0,0.0,1649.0,5.0,3.616
1285144.0,0,3839.0,0.0,62,68,834.0,0.0,0,0.0,0.0,2257.0,4.0,2.359557467732022
1286888.0,1,3851.0,2.0,37,0,770.0,0.0,100,0.0,0.0,2197.0,5.0,2.164699269252389
1309268.0,0,2369.0,2.0,46,17,561.0,0.0,0,0.0,0.0,3229.0,5.0,1.0180489901160292
1285790.0,1,3223.0,2.0,35,0,525.0,0.0,0,0.0,0.0,1779.0,5.0,2.014375
1286473.0,0,4951.0,0.0,56,11,550.0,0.0,0,1.0,1.0,12000.0,4.0,1.2396094141211818
1286743.0,0,2146.0,0.0,23,53,669.0,0.0,0,0.0,0.0,5755.0,4.0,1.16
1298974.0,1,3897.0,2.0,64,0,700.0,0.0,0,0.0,0.0,8000.0,5.0,0.42289744981009225
1297830.0,0,3822.0,2.0,62,12,740.0,0.0,0,0.0,0.0,2590.0,5.0,2.5789473684210527
1288938.0,0,1931.0,2.0,48,5,650.0,0.0,0,0.0,0.0,4995.0,5.0,0.9382896015549077
1286140.0,0,3550.0,2.0,27,0,506.0,0.0,0,0.0,0.0,2639.0,5.0,2.355673523556735
1291475.0,0,17852.0,2.0,44,20,488.0,0.0,3,0.0,0.0,10000.0,5.0,2.554299613678638
1296819.0,0,7244.0,0.0,31,45,626.0,0.0,0,0.0,0.0,6327.0,5.0,2.812111801242236
1296767.0,0,12027.0,1.0,57,42,515.0,0.0,0,0.0,0.0,12000.0,3.0,1.8126601356443104
1286699.0,0,1781.0,1.0,46,0,527.0,0.0,0,0.0,0.0,2907.0,5.0,1.1694024950755089
1292170.0,0,4790.0,2.0,22,24,643.0,0.0,0,0.0,0.0,2624.0,5.0,3.1933333333333334
1286848.0,0,5984.0,2.0,42,65,785.0,0.0,0,0.0,0.0,3389.0,5.0,2.52916314454776
1286753.0,0,4564.0,2.0,51,0,575.0,0.0,0,0.0,0.0,8000.0,5.0,0.6866255453588085
1286730.0,1,1771.0,2.0,34,2,537.0,0.0,0,0.0,0.0,2916.0,5.0,1.0733333333333333
1298534.0,0,2196.0,2.0,50,0,487.0,0.0,0,0.0,0.0,7714.0,5.0,0.7122932208887447
1304089.0,0,1694.0,2.0,35,26,594.0,0.0,0,0.0,0.0,3277.0,5.0,0.9964705882352941
1291861.0,0,2027.0,1.0,26,25,504.0,0.0,0,0.0,0.0,2751.0,5.0,1.3979310344827587
1304927.0,0,1045.0,2.0,29,0,686.0,0.0,0,0.0,0.0,2962.0,5.0,0.6741935483870968
1288963.0,1,4877.0,2.0,46,0,488.0,0.0,0,1.0,0.0,3067.0,4.0,3.048125
1296997.0,0,8714.0,0.0,33,0,672.0,0.0,0,0.0,0.0,8285.0,5.0,2.848643347499183
1287989.0,0,4611.0,2.0,58,0,567.0,0.0,0,0.0,0.0,2526.0,5.0,3.18
1288162.0,0,7681.0,1.0,52,8,550.0,0.0,0,1.0,0.0,4867.0,5.0,4.518235294117647
1287980.0,0,4006.0,2.0,35,28,534.0,0.0,0,0.0,0.0,3277.0,5.0,2.356470588235294
1288461.0,0,10952.0,2.0,46,24,834.0,0.0,0,0.0,0.0,8000.0,5.0,2.2005224030540487
1288393.0,0,4968.0,2.0,21,0,681.0,0.0,0,0.0,0.0,2721.0,5.0,3.2051612903225806
1302557.0,0,3141.0,2.0,29,0,480.0,0.0,0,0.0,0.0,1714.0,5.0,2.0264516129032257
1292045.0,0,3644.0,2.0,52,0,622.0,0.0,0,0.0,0.0,6647.0,5.0,1.2496570644718792
1334292.0,1,3086.0,2.0,46,0,617.0,0.0,0,0.0,0.0,1826.0,5.0,1.8863080684596576
1292040.0,1,16814.0,2.0,41,37,580.0,0.0,0,0.0,0.0,10000.0,5.0,3.6283987915407856
1298563.0,0,10677.0,2.0,42,0,615.0,0.0,0,0.0,0.0,8000.0,5.0,3.0341005967604433
1302587.0,0,4582.0,2.0,46,0,511.0,0.0,0,0.0,0.0,3309.0,5.0,2.673278879813302
1309526.0,0,8735.0,2.0,46,51,778.0,0.0,0,0.0,0.0,6168.0,4.0,3.4731610337972167
1313674.0,0,1470.0,2.0,32,38,639.0,0.0,0,0.0,0.0,1013.0,5.0,0.6648575305291723
1290349.0,0,2860.0,2.0,27,0,487.0,0.0,0,0.0,0.0,3591.0,5.0,1.5467820443482965
1296332.0,0,1509.0,1.0,35,1,574.0,0.0,7,0.0,0.0,1945.0,5.0,0.943125
1294647.0,0,3138.0,2.0,35,8,487.0,0.0,0,0.0,0.0,2916.0,5.0,1.9018181818181819
1304924.0,0,6737.0,2.0,67,47,712.0,0.0,0,0.0,0.0,4072.0,4.0,3.962941176470588
1309562.0,0,4267.0,1.0,33,0,556.0,0.0,0,0.0,0.0,3067.0,5.0,2.666875
1292756.0,0,1778.0,2.0,20,29,577.0,0.0,0,0.0,0.0,2429.0,5.0,1.27
1291815.0,0,5516.0,0.0,34,7,521.0,0.0,0,0.0,0.0,5101.0,4.0,3.3430303030303032
1321895.0,0,3428.0,2.0,58,9,622.0,0.0,0,0.0,0.0,2113.0,5.0,1.8459881529348412
1295779.0,0,7552.0,1.0,57,7,610.0,0.0,0,0.0,0.0,4563.0,5.0,4.72
1291980.0,0,6709.0,0.0,62,0,565.0,0.0,0,0.0,0.0,12000.0,4.0,0.992162082224194
1295185.0,0,4901.0,2.0,28,0,634.0,0.0,0,0.0,0.0,2721.0,5.0,3.161935483870968
1291986.0,0,11747.0,1.0,34,20,683.0,0.0,0,0.0,0.0,6616.0,5.0,5.163516483516483
1292294.0,0,2677.0,2.0,30,33,787.0,0.0,0,0.0,0.0,3700.0,5.0,1.2969961240310077
1298606.0,0,6689.0,2.0,57,18,843.0,0.0,0,0.0,0.0,4465.0,5.0,3.3445
1295776.0,0,5966.0,0.0,28,27,678.0,0.0,0,0.0,0.0,3615.0,4.0,3.5639187574671447
1341712.0,0,5581.0,0.0,54,46,593.0,0.0,0,0.0,0.0,6517.0,4.0,1.7230626736647114
1295775.0,0,5445.0,2.0,60,0,631.0,0.0,0,0.0,0.0,1948.0,5.0,3.147398843930636
1307373.0,0,2669.0,1.0,42,0,836.0,0.0,0,0.0,0.0,4497.0,5.0,1.0409516380655226
1296859.0,0,3082.0,2.0,33,24,716.0,0.0,0,0.0,0.0,1781.0,5.0,1.6043727225403435
1295353.0,0,3195.0,2.0,39,0,686.0,0.0,0,0.0,0.0,5850.0,5.0,1.012678288431062
1575421.0,0,2141.0,2.0,31,41,502.0,5.0,0,0.0,0.0,1715.0,5.0,1.1180156657963447
1299071.0,0,2442.0,2.0,52,0,593.0,0.0,0,0.0,0.0,1454.0,5.0,1.628
1309508.0,0,8748.0,2.0,54,10,754.0,0.0,0,0.0,0.0,7126.0,5.0,2.478889203740436
1295183.0,0,3234.0,1.0,47,0,655.0,0.0,0,0.0,0.0,1875.0,5.0,2.086451612903226
1320465.0,1,1329.0,2.0,30,26,603.0,0.0,0,0.0,0.0,1629.0,5.0,0.8054545454545454
1295521.0,1,6953.0,2.0,64,19,818.0,0.0,0,0.0,0.0,8000.0,5.0,1.1050540368722186
1307024.0,0,1823.0,1.0,28,0,596.0,0.0,0,0.0,0.0,2155.0,5.0,1.0417142857142858
1310112.0,0,2572.0,1.0,33,7,606.0,0.0,0,0.0,0.0,2366.0,5.0,1.3536842105263158
1310113.0,0,1474.0,1.0,31,54,725.0,0.0,0,0.0,0.0,1779.0,5.0,0.92125
1302583.0,0,5718.0,2.0,57,20,561.0,0.0,0,0.0,0.0,3519.0,5.0,2.2708498808578237
1310503.0,0,10263.0,2.0,62,0,603.0,0.0,0,0.0,0.0,6020.0,5.0,3.1656384947563234
1298069.0,1,4734.0,2.0,48,0,596.0,0.0,0,0.0,0.0,2752.0,5.0,2.352882703777336
1298541.0,1,2332.0,2.0,22,5,516.0,0.0,0,0.0,0.0,1270.0,5.0,1.6082758620689654
1297856.0,1,2579.0,2.0,46,5,523.0,0.0,0,0.0,0.0,1480.0,5.0,1.5696895922093732
1297853.0,0,3015.0,2.0,30,21,515.0,0.0,1,1.0,0.0,1922.0,5.0,1.1377358490566039
1302593.0,0,15998.0,0.0,59,13,683.0,0.0,0,0.0,0.0,9653.0,4.0,4.133850129198966
1329711.0,0,3017.0,2.0,39,0,490.0,0.0,0,0.0,0.0,1721.0,5.0,1.9401929260450161
1297992.0,0,7218.0,0.0,52,17,848.0,0.0,0,0.0,0.0,4196.0,5.0,2.7815028901734102
1304439.0,0,2125.0,2.0,38,0,530.0,0.0,0,0.0,0.0,1794.0,5.0,1.099327470253492
1302927.0,0,2833.0,2.0,62,5,721.0,0.0,0,0.0,0.0,1649.0,5.0,1.8886666666666667
1323869.0,0,1372.0,1.0,50,73,994.0,0.0,0,0.0,0.0,4893.0,4.0,0.2158929976396538
1314625.0,0,3072.0,2.0,54,0,629.0,0.0,0,0.0,0.0,4016.0,5.0,1.2332396627860298
1302598.0,0,2866.0,2.0,46,18,886.0,0.0,0,0.0,0.0,1588.0,5.0,1.645235361653272
1307766.0,0,2151.0,1.0,32,11,667.0,0.0,0,0.0,0.0,1844.0,5.0,1.3036363636363637
1302601.0,0,1217.0,2.0,19,11,490.0,0.0,0,0.0,0.0,1258.0,5.0,0.8463143254520167
1323135.0,0,10773.0,0.0,56,0,537.0,0.0,0,0.0,0.0,12000.0,4.0,1.613449153811592
1304088.0,1,3435.0,2.0,39,0,558.0,0.0,0,0.0,0.0,1995.0,5.0,1.9461756373937678
1310111.0,0,13041.0,1.0,45,33,884.0,0.0,0,0.0,0.0,7968.0,4.0,4.789203084832905
1301134.0,0,2128.0,1.0,30,63,641.0,0.0,0,0.0,0.0,1984.0,5.0,1.2111553784860558
1305611.0,0,1197.0,2.0,36,0,725.0,0.0,60,0.0,0.0,1974.0,5.0,0.684
1301403.0,0,4073.0,2.0,60,0,617.0,0.0,0,0.0,0.0,2227.0,5.0,2.095164609053498
1305007.0,0,4149.0,2.0,21,62,560.0,0.0,0,0.0,0.0,1649.0,5.0,2.766
1301508.0,0,5948.0,2.0,64,32,853.0,0.0,0,0.0,0.0,3252.0,5.0,2.9014634146341463
1382400.0,1,1807.0,2.0,65,0,567.0,0.0,0,0.0,0.0,8000.0,5.0,0.1613392857142857
1301416.0,0,1742.0,2.0,28,0,485.0,0.0,0,0.0,0.0,3696.0,5.0,0.6608497723823976
1304075.0,0,1811.0,2.0,31,0,702.0,0.0,0,0.0,0.0,4097.0,5.0,0.7135539795114263
1305319.0,0,2112.0,2.0,31,0,907.0,0.0,0,0.0,0.0,10257.0,4.0,0.552156862745098
1319206.0,0,3229.0,2.0,65,13,596.0,0.0,0,0.0,0.0,2226.0,5.0,1.6618630983015954
1304892.0,0,5158.0,2.0,58,0,550.0,0.0,0,1.0,0.0,4788.0,4.0,1.8963235294117646
1304074.0,0,2320.0,0.0,42,6,537.0,0.0,0,0.0,0.0,2432.0,4.0,1.1915767847971237
1304073.0,1,2088.0,2.0,39,43,574.0,0.0,0,0.0,0.0,1141.0,5.0,1.16
1304657.0,0,2676.0,1.0,33,0,501.0,0.0,12,0.0,0.0,3598.0,5.0,1.4866666666666666
1319472.0,0,3141.0,2.0,59,0,992.0,0.0,0,0.0,0.0,12000.0,4.0,0.6807542262678804
1387831.0,0,4136.0,1.0,20,31,662.0,0.0,2,0.0,0.0,3057.0,5.0,2.6683870967741936
1313758.0,0,6438.0,2.0,50,0,672.0,0.0,0,0.0,0.0,8546.0,5.0,1.2608695652173914
1322862.0,0,2515.0,0.0,54,18,692.0,0.0,7,0.0,0.0,1711.0,4.0,1.4630599185573008
1324732.0,0,2725.0,2.0,25,0,506.0,0.0,0,0.0,0.0,1567.0,5.0,1.8976323119777159
1376683.0,0,1821.0,2.0,65,0,450.0,0.0,0,2.0,0.0,4031.0,5.0,0.3642
1330496.0,0,1441.0,1.0,35,47,790.0,0.0,0,0.0,0.0,5916.0,5.0,0.5523188961287849
1322858.0,0,5127.0,0.0,53,46,577.0,0.0,0,0.0,0.0,3116.0,3.0,3.204375
1304695.0,1,2949.0,1.0,25,0,636.0,0.0,0,0.0,0.0,1649.0,5.0,1.966
1307609.0,1,6231.0,2.0,32,63,643.0,0.0,5,0.0,0.0,3676.0,5.0,2.702081526452732
1327063.0,1,3298.0,1.0,63,29,550.0,0.0,0,1.0,0.0,4115.0,5.0,1.132554945054945
1353196.0,1,5189.0,2.0,43,52,782.0,0.0,0,0.0,0.0,1765.0,5.0,3.267632241813602
1316657.0,1,3279.0,2.0,56,21,672.0,0.0,0,0.0,0.0,3883.0,5.0,1.1884740848133382
1313616.0,0,5828.0,2.0,42,3,733.0,0.0,0,0.0,0.0,3545.0,4.0,2.8360097323600972
1313848.0,0,1496.0,1.0,59,65,565.0,0.0,12,0.0,0.0,1838.0,5.0,0.9094224924012158
1309273.0,0,3745.0,0.0,47,0,681.0,0.0,0,0.0,0.0,4664.0,4.0,1.9404145077720207
1310110.0,0,4646.0,2.0,58,0,666.0,0.0,0,0.0,0.0,3242.0,5.0,2.2729941291585125
1313353.0,0,2338.0,2.0,24,9,542.0,0.0,0,0.0,0.0,1664.0,4.0,1.67
1310499.0,0,12246.0,1.0,60,52,940.0,0.0,0,0.0,0.0,9521.0,4.0,3.441821247892074
1320370.0,0,2261.0,1.0,50,33,678.0,0.0,0,0.0,0.0,3648.0,5.0,0.9925373134328358
1310109.0,0,6060.0,1.0,68,2,690.0,0.0,0,0.0,0.0,3395.0,5.0,2.8424015009380863
1310900.0,0,1818.0,2.0,33,6,700.0,0.0,0,0.0,0.0,1844.0,5.0,1.1018181818181818
1311541.0,0,11079.0,1.0,45,39,858.0,0.0,0,0.0,0.0,9054.0,3.0,4.334507042253521
1322836.0,0,10264.0,1.0,67,12,844.0,0.0,0,0.0,0.0,12000.0,4.0,1.517894114167406
1454830.0,0,4806.0,2.0,45,5,495.0,0.0,0,0.0,0.0,12000.0,4.0,0.6040723981900452
1316832.0,1,6857.0,2.0,50,27,848.0,0.0,0,0.0,0.0,3809.0,5.0,2.5302583025830256
1311538.0,0,10641.0,2.0,47,26,731.0,0.0,0,0.0,0.0,7674.0,5.0,2.3122555410691006
1314230.0,0,3504.0,2.0,40,38,754.0,0.0,0,0.0,0.0,3759.0,5.0,1.4961571306575576
1312429.0,0,3749.0,1.0,24,39,678.0,0.0,0,0.0,0.0,2104.0,5.0,2.0264864864864864
1314138.0,0,3944.0,1.0,23,0,553.0,0.0,0,0.0,0.0,3686.0,4.0,2.544516129032258
1313447.0,0,7444.0,0.0,52,0,844.0,0.0,0,0.0,0.0,7985.0,4.0,2.3110835144365103
1313445.0,0,12954.0,0.0,56,58,991.0,0.0,0,0.0,0.0,12000.0,3.0,2.8545614808285587
1323470.0,0,10510.0,1.0,56,23,646.0,0.0,0,0.0,0.0,6332.0,4.0,4.076803723816912
1313507.0,0,3576.0,1.0,39,50,698.0,0.0,0,0.0,0.0,2206.0,4.0,2.0022396416573347
1313462.0,0,3399.0,2.0,45,0,598.0,0.0,0,0.0,0.0,1840.0,5.0,1.7201417004048583
1319649.0,0,2124.0,2.0,47,0,856.0,0.0,0,0.0,0.0,4162.0,5.0,0.8248543689320388
1313614.0,0,5530.0,1.0,37,0,626.0,0.0,0,0.0,0.0,5499.0,5.0,1.6522258739169406
1318918.0,0,5133.0,2.0,58,0,820.0,0.0,0,0.0,0.0,4888.0,5.0,1.714428857715431
1310178.0,1,10417.0,1.0,50,0,757.0,0.0,0,0.0,0.0,6719.0,5.0,2.892807553457373
1316660.0,0,6105.0,2.0,60,0,950.0,0.0,0,0.0,0.0,3280.0,5.0,2.9549854791868344
1310191.0,1,1778.0,2.0,58,0,730.0,0.0,0,0.0,0.0,3273.0,5.0,1.0775757575757576
1310257.0,0,5166.0,2.0,57,0,676.0,0.0,0,0.0,0.0,6144.0,5.0,1.3890830868513042
1314201.0,0,3159.0,2.0,42,0,730.0,0.0,0,0.0,0.0,2015.0,4.0,1.9145454545454546
1313377.0,0,3527.0,2.0,53,0,617.0,0.0,0,0.0,0.0,1909.0,5.0,2.074705882352941
1448001.0,0,1704.0,2.0,43,0,818.0,0.0,0,0.0,0.0,3143.0,5.0,0.750330250990753
1314421.0,0,1657.0,2.0,57,0,737.0,0.0,0,0.0,0.0,1951.0,4.0,0.8607792207792208
1316844.0,1,1413.0,2.0,61,0,610.0,0.0,0,0.0,0.0,1306.0,5.0,0.9534412955465587
1313459.0,0,3888.0,2.0,33,0,723.0,0.0,0,0.0,0.0,2104.0,5.0,2.1016216216216215
1324068.0,0,4136.0,0.0,56,0,716.0,0.0,0,0.0,0.0,7841.0,4.0,1.069010080124063
1314624.0,1,2239.0,2.0,42,0,666.0,0.0,0,0.0,0.0,1325.0,5.0,1.4926666666666666
1313397.0,0,6284.0,0.0,59,0,751.0,0.0,0,0.0,0.0,3686.0,4.0,4.054193548387096
1331912.0,0,2806.0,2.0,47,0,806.0,0.0,0,0.0,0.0,1652.0,5.0,1.5571587125416204
1311442.0,0,6674.0,0.0,53,0,655.0,0.0,0,0.0,0.0,9475.0,4.0,1.5962688352068883
1313619.0,0,12395.0,0.0,53,0,948.0,0.0,0,0.0,0.0,12000.0,4.0,1.099529850084272
